,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
3215,0,0.3495104141225239,0.5136244105812937,0.5098801589225223,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3216,0,-1.2802480369298874,-0.4769408018319716,-0.9851056259431313,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3217,0,-1.2395040756535771,-1.4741541029191516,-0.9886351256639339,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
3218,0,1.4495973685829016,0.4920181223910713,1.402159747714643,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3219,0,-0.3431369275747509,-1.3328822185984677,-0.7551146003863399,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3220,0,1.5310852911355222,0.4155651026410543,1.4183733870570794,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
3221,0,-1.1987601143772668,-1.1650179795821258,-0.9646345275624769,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3222,0,-1.2395040756535771,-0.6614252625331,-0.9583696655580525,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3223,0,-1.1987601143772668,-1.1633559574136474,-0.9657154368519727,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3224,0,-1.0357842692720256,0.327477927711687,-0.7774607454936707,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True
3225,0,-0.791320501614164,0.2377287306138407,-0.599772493924521,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
3226,0,-1.0357842692720256,-1.4641819699082799,-0.9451119822317883,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3227,0,-0.8320644628904743,-0.2824842081199717,-0.7300110336221324,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
3228,0,0.8384379494382472,1.3446354948206103,1.4528301280814138,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
3229,0,-0.8320644628904743,0.9773285955868325,-0.5458373263160082,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3230,0,1.24587756220135,-1.504070501951767,-0.4578204270284965,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3231,0,-0.7098325790615434,0.653234272733499,-0.4391802566280084,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
3232,0,0.1457906077409725,-0.37057138304933923,-0.15174662311515685,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3233,1,-1.1580161531009565,-1.16003191307669,-0.9551931158093303,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
3234,0,-0.3431369275747509,-1.499084435446331,-0.8077041462262969,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3235,0,1.1643896396487294,-0.701313794576587,0.18232052545879757,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3236,0,-0.6690886177852331,-0.3157246514895444,-0.621170085981886,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3237,0,1.3273654847539706,-1.494098368940895,-0.44835695590209484,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
3238,0,-0.26164900502213034,-1.5007464576148097,-0.7890198570792987,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
3239,0,-0.6690886177852331,-0.5101812452015443,-0.6548547489422947,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3240,0,0.8791819107145575,1.3878480712010548,1.5353321840551715,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
3241,0,-1.2802480369298874,-1.485788258098502,-0.9984956655089258,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3242,0,-1.1172721918246462,-1.4741541029191516,-0.9602005935382187,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3243,0,-0.5468567339563023,-0.8342755680548777,-0.6940983739629673,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
3244,0,-0.9135523854430948,-0.3423170061852024,-0.7566808158874461,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3245,0,-0.38388088885106114,0.6316279845432766,-0.1689970530005789,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
3246,0,-1.1987601143772668,-0.3207107179949802,-0.9371485484867276,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3247,0,1.6125732136881425,1.5557123102173966,2.5277613274250625,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3248,1,-0.9135523854430948,0.726363248146559,-0.6294202915792618,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3249,0,-0.9135523854430948,-0.3074145406471512,-0.7641368840476414,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3250,0,-0.8728084241667845,-1.4708300585821945,-0.9257659118871397,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3251,1,0.18653456901728277,1.3944961598749692,0.7824237154882384,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
3252,0,-0.6283446565089229,-0.0896896365764501,-0.5235352999551875,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3253,0,0.1457906077409725,1.3197051622934308,0.6183902159639433,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False
3254,1,-0.6283446565089229,1.2299559651955845,-0.2342045603424046,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
3255,1,1.368109446030281,1.5224718668478239,2.173973099161125,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False
3256,0,1.1643896396487294,0.6681924722498068,1.3152678764631371,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
3257,0,-0.42462485012737144,0.9440881522172598,-0.05558981509654429,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3258,0,-1.2802480369298874,-1.3428543516093396,-0.9965985594089943,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3259,0,-1.076528230548336,0.19119210989643878,-0.8159102330771626,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3260,0,-0.05792919864057891,0.45379161251606304,0.06699412208157665,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3261,0,1.4495973685829016,0.6715165165867639,1.4667054738588183,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
3262,0,0.06430268518835193,0.752955602842217,0.2606754192606125,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3263,0,0.797693988161937,0.6981088712824219,0.9485528554717599,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3264,0,-0.9135523854430948,0.874283221141157,-0.5819044015879585,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True
3265,0,-0.13941712119319946,0.1978401985703534,-0.13610652747735086,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3266,0,1.6125732136881425,-1.485788258098502,-0.3628548251656549,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
3267,0,0.5939741817803856,-1.4874502802669807,-0.5875516011412425,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3268,0,-0.3431369275747509,0.3324639942171226,-0.20387292211675834,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
3269,0,1.3273654847539706,-1.3295581742615106,-0.3010444613051015,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3270,0,-1.1580161531009565,1.1983775439944904,-0.8312194381161434,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True
3271,1,-0.8320644628904743,1.2149977656792768,-0.46975454795945987,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3272,0,-1.2802480369298874,0.5618230534671742,-0.9713185176587467,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3273,0,0.02355872391204165,0.11473909014642174,-0.04947936870490504,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3274,0,0.06430268518835193,1.3396494283151743,0.5962646645891629,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
3275,0,-0.7505765403378537,-1.4758161250876303,-0.8783603187621114,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3276,0,-1.1580161531009565,0.47705992287476395,-0.8673968102543688,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3277,0,-0.791320501614164,-1.4891123024354593,-0.9109420130597692,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3278,0,1.3273654847539706,0.48537003371715715,1.2302951706848173,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
3279,0,-0.38388088885106114,-0.2525678090873561,-0.3793993551069165,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3280,0,0.9199258719908678,-0.20603118836995443,0.3464643218493676,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3281,0,0.6754621043330061,0.9972728616085759,1.0620924496153243,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
3282,0,1.1236456783724194,1.2532242755542855,1.7092924015442237,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
3283,0,1.4903413298592119,-1.477478147256109,-0.37088443703048046,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3284,0,0.3087664528462136,0.6681924722498068,0.4790190957387557,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
3285,0,1.4088534073065913,0.14631751134751586,1.0537098877784186,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False
3286,1,0.10504664646466222,1.0188791497987983,0.5253437795742881,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3287,0,-0.5468567339563023,1.201701588331448,-0.17989438338855657,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True
3288,0,-0.791320501614164,-1.4608579255713225,-0.8872061274373727,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3289,0,0.3495104141225239,0.7878580683802682,0.600786836106441,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3290,0,-1.1580161531009565,-0.9905056518918693,-0.9474723351700749,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3291,0,-0.3431369275747509,-0.3207107179949802,-0.42506225774479856,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3292,0,-1.1172721918246462,-0.46032058014718524,-0.9061551290634309,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
3293,0,-1.1172721918246462,-0.026532794174262082,-0.8440138746040523,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3294,0,-1.2802480369298874,0.14299346701055832,-0.9768774797190105,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
3295,0,1.6125732136881425,0.5119623884128152,1.5136698795187462,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
3296,0,-0.3431369275747509,-0.5151673117069804,-0.4632690922224853,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
3297,0,0.3902543753988342,0.6499102283965414,0.5683816167948232,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3298,0,-1.1580161531009565,-1.4874502802669807,-0.9706126177145861,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3299,0,1.4495973685829016,1.7418587930870038,2.5379968766153893,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False
3300,0,0.02355872391204165,-1.485788258098502,-0.7517395162783226,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3301,1,-1.2802480369298874,0.15961368869534465,-0.9766568859864604,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3302,0,-0.05792919864057891,1.2848026967553796,0.3455157687994019,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
3303,0,-1.1580161531009565,0.43717139083127665,-0.8725587035960424,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3304,1,1.4903413298592119,1.500865578657602,2.3607718718845954,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
3305,1,0.22727853029359305,0.9956108394400973,0.6042942764539885,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
3306,0,-1.1987601143772668,0.5053142997389005,-0.9009049982287373,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3307,0,0.6347181430566958,0.4936801445595503,0.7001643126202858,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
3308,0,-0.7098325790615434,-1.3162619969136813,-0.8362269158450318,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3309,0,-0.3023929662984406,-1.4924363467724167,-0.7746371457170287,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3310,1,-1.2802480369298874,0.45379161251606304,-0.9727523769203227,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3311,0,0.6347181430566958,-0.6647493068700573,-0.0788624538805856,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3312,0,-1.2802480369298874,-1.4791401694245876,-0.9984074280159055,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3313,0,-1.2802480369298874,-1.5157046571311175,-0.998892734227516,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
3314,0,0.18653456901728277,0.5069763219073791,0.32462554232690227,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3315,1,1.368109446030281,1.4144404258967127,2.103868410956685,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
3316,0,-0.26164900502213034,-0.5633659545928605,-0.4821298563555235,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3317,0,1.24587756220135,0.19950222073883195,0.9553912611808147,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3318,0,-0.9135523854430948,-1.173328090424519,-0.8947504330905879,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3319,0,-1.2395040756535771,0.1978401985703534,-0.9425530949342064,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3320,1,-0.5876006952326126,-0.1894109666851681,-0.5613009469677741,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
3321,0,1.2866215234776603,-1.304627841734331,-0.2507490902836662,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3322,1,-0.9542963467194051,0.653234272733499,-0.670958091418456,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3323,0,-0.18016108246950976,-1.4808021915930663,-0.7711738241159913,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3324,0,-1.2802480369298874,0.3573943267443021,-0.9740318205691134,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3325,0,-1.1580161531009565,0.6931228047769863,-0.857845101634947,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3326,1,0.22727853029359305,0.17789593254861,0.09443598241081581,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
3327,0,1.368109446030281,1.0138930832933621,1.760381910002839,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
3328,0,-1.2802480369298874,0.18121997688556707,-0.9763701141341452,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3329,0,-0.5876006952326126,-0.48192686833740767,-0.6064344246475357,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3330,1,0.7569500268856267,1.0969941917172938,1.1603228387199085,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
3332,0,-1.2802480369298874,-0.6148886418156984,-0.9869365539232975,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3333,0,-0.8320644628904743,-1.5107185906256815,-0.9136994347166462,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
3334,0,0.3495104141225239,1.3795379603586615,0.953030908242528,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
3335,0,-0.8320644628904743,-1.322910085587596,-0.8678600570927241,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
3336,0,0.9199258719908678,-1.4791401694245876,-0.5313001993409531,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3337,0,-1.0357842692720256,0.35074623807038746,-0.7582470313885521,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3338,0,-0.8320644628904743,0.8177744674128837,-0.5239764874202878,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True
3339,0,1.4495973685829016,0.7712378466954819,1.7111895076441546,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3340,1,-1.1172721918246462,0.6100216963530546,-0.8105718647494489,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
3341,1,0.6754621043330061,-0.69798975023963,-0.07820067268293515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3342,0,0.3087664528462136,-0.09135165874492887,0.10070084441524033,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
3343,0,-0.6690886177852331,-1.485788258098502,-0.8668012071764833,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
3344,0,-0.9135523854430948,0.31085770602690066,-0.6492075493890107,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
3345,0,1.6125732136881425,1.2149977656792768,2.223518451491889,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
3346,1,-1.2395040756535771,0.6399380953856697,-0.9252806056755293,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
3347,0,-0.38388088885106114,-1.4591959034028439,-0.8070644244019014,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3348,1,1.5718292524118322,1.3662417830108327,2.31122651955383,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
3349,0,-0.8728084241667845,1.1535029454455674,-0.5410504423196698,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
3350,0,-1.2802480369298874,-0.6863555950602795,-0.9878851069732631,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3351,0,-0.6690886177852331,-0.36226127220694604,-0.6393470095440188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3352,0,-1.2802480369298874,0.6864747161030716,-0.9696640646646205,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True
3353,0,-0.8320644628904743,0.6731785387552424,-0.5662643059501525,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
3354,0,0.8791819107145575,-0.6880176172287581,0.038118402490761275,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
3355,0,1.4495973685829016,0.8443668221085419,1.7710807060315217,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
3356,0,-1.1580161531009565,-0.46364462448414256,-0.9016770762926628,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3357,0,-1.2802480369298874,-0.18608692234821078,-0.9812452356235036,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
3358,0,-0.22090504374582004,-0.3772194717232536,-0.3625901126865947,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3359,0,-0.46536881140368175,-1.4907743246039378,-0.8236530730896731,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
3360,0,-0.791320501614164,0.6116837185215331,-0.5394401080720538,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
3361,1,1.2866215234776603,0.327477927711687,1.14093264962875,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3362,0,-1.2802480369298874,-0.3290208288373734,-0.9831423417234348,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3363,0,1.0014137945434884,-0.2425956760764844,0.4335326680869136,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3364,0,-0.46536881140368175,1.2997608962716873,-0.012838749728324465,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
3365,0,-0.5468567339563023,-1.5007464576148097,-0.849352242931766,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
3366,0,-0.05792919864057891,0.9640324182390032,0.28963937634444786,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
3367,0,0.797693988161937,0.8127884009074476,1.0452170290752376,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
3368,0,0.5532302205040753,0.9756665734183539,0.9375893469640171,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3369,1,-0.8728084241667845,-0.3057525184786724,-0.7511218538271822,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3370,0,0.8384379494382472,-0.5351115777287238,0.09348742936085011,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
3371,0,-0.8728084241667845,-1.5140426349626388,-0.927817433599856,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
